,Title,id,rating
2258,mid90s,437586,R
2259,That's My Boy,87428,R
2260,Paranormal Activity 4,82990,R
2261,Werewolf by Night,894205,PG-13
2262,Journey to the Center of the Earth,88751,PG
2263,Unknown,48138,PG-13
2264,Paddington,116149,PG
2265,Mowgli: Legend of the Jungle,407436,PG-13
2266,Lucky Number Slevin,186,R
2267,Darkest Hour,399404,PG-13
2268,WarGames,860,PG
2269,Blue Streak,11001,PG-13
2270,Only the Brave,395991,PG-13
2271,The Loft,72784,R
2272,Warm Bodies,82654,PG-13
2273,Voyagers,597890,PG-13
2274,Singin' in the Rain,872,G
2275,Barbie and the Three Musketeers,23566,G
2276,The Ugly Truth,20943,R
2277,Scrooge: A Christmas Carol,1001865,G
2278,Harold & Kumar Escape from Guantanamo Bay,13335,R
2279,High Heat,1015963,R
2280,Sister Act 2: Back in the Habit,6279,PG
2281,Speed 2: Cruise Control,1639,PG-13
2282,The Devil Conspiracy,296271,R
2283,Accident Man,455236,R
2284,Tremors 5: Bloodlines,339530,PG-13
2285,Night at the Museum: Battle of the Smithsonian,18360,PG
2286,Jackie Brown,184,R
2287,Beverly Hills Chihuahua,14405,PG
2288,Little Fockers,39451,PG-13
2289,Mean Girls 2,51481,PG-13
2290,Hell or High Water,338766,R
2291,Hotel Artemis,406761,R
2292,I Care a Lot,601666,R
2293,Malignant,619778,R
2294,Mars Attacks!,75,PG-13
2295,Big Fish,587,PG-13
2296,Happy Gilmore,9614,PG-13
2297,Open Season,7484,PG
2298,The Other Guys,27581,PG-13
2299,Anaconda 3: Offspring,14863,R
2300,Down,571055,R
2301,Unhinged,625568,R
2302,Kiss and Kill,460229,NC-17
2303,Anaconda 3: Offspring,14863,R
2304,Down,571055,R
2305,Unhinged,625568,R
2306,Kiss and Kill,460229,NC-17
2307,Spy Kids: Armageddon,790493,PG
2308,Breakdown,2163,R
2309,Damaged,1105407,R
2310,The Impossible,80278,PG-13
2311,The League of Extraordinary Gentlemen,8698,PG-13
2312,The Guardian,4643,PG-13
2313,Doctor Dolittle,3050,PG-13
2314,"Honey, I Shrunk the Kids",9354,PG
2315,Confessions of a Shopaholic,20048,PG
2316,The Lighthouse,503919,R
2317,48 Hrs.,150,R
2318,Zebra Lounge,59940,R
2319,No Escape,192141,R
2320,Possessor,435615,R
2321,The Basketball Diaries,10474,R
2322,American Graffiti,838,PG
2323,Hellraiser: Bloodline,8766,R
2324,Disaster Movie,13805,PG-13
2325,The Hating Game,603661,R
2326,The Thirteenth Floor,1090,R
2327,Valkyrie,2253,PG-13
2328,The Kissing Booth 2,583083,PG-13
2329,One Bad Apple: A Hannah Swensen Mystery,1248298,G
2330,The Ant Bully,9906,PG
2331,Krampus,287903,PG-13
2332,Krampus,287903,PG-13
2333,Spy Kids 3-D: Game Over,12279,PG
2334,The Rundown,10159,PG-13
2335,Replicas,300681,PG-13
2336,Bodies Bodies Bodies,520023,R
2337,Outlaw King,454227,R
2338,Tremors II: Aftershocks,11069,PG-13
2339,Police Academy 5: Assignment Miami Beach,11825,PG
2340,The Engineer,1156255,R
2341,Still Alice,284293,PG-13
2342,The Game,2649,R
2343,Where the Crawdads Sing,682507,PG-13
2344,"Paul, Apostle of Christ",476968,PG-13
2345,Spaceballs,957,PG
2346,Public Enemies,11322,R
2347,The Last of the Mohicans,9361,R
2348,The Killing of a Sacred Deer,399057,R
2349,"Mickey, Donald, Goofy: The Three Musketeers",21385,G
2350,Teen Titans Go! To the Movies,474395,PG
2351,The Rite,48171,PG-13
2352,Jaws: The Revenge,580,PG-13
2353,Triangle of Sadness,497828,R
2354,Isle of Dogs,399174,PG-13
2355,The Shallows,332567,PG-13
2356,Hugo,44826,PG
2357,Promising Young Woman,582014,R
2358,The Longest Ride,228205,PG-13
2359,L.A. Confidential,2118,R
2360,"Angus, Thongs and Perfect Snogging",12689,PG-13
2361,Overboard,10780,PG
2362,Above the Law,9395,R
2363,The Bridge on the River Kwai,826,PG
2364,Barbie: A Fairy Secret,57737,G
2365,Barbie as Rapunzel,15015,G
2366,U-571,3536,PG-13
2367,The Pink Panther 2,15159,PG
2368,In the Heart of the Sea,205775,PG-13
2369,Eragon,2486,PG
2370,Tank Girl,9067,R
2371,Jack and Jill,71880,PG
2372,The Hills Have Eyes 2,9793,R
2373,Pitch Perfect,114150,PG-13
2374,Resident Evil,1576,R
2375,Ace Ventura: When Nature Calls,9273,PG-13
2376,Resident Evil,1576,R
2377,Ace Ventura: When Nature Calls,9273,PG-13
2378,Wonder Park,400157,PG
2379,Faster,41283,R
2380,Collateral,1538,R
2381,The Hitcher,9542,R
2382,"Big Mommas: Like Father, Like Son",38322,PG-13
2383,Chupa,736790,PG
2384,Wrong Turn 6: Last Resort,259072,R
2385,The Pink Panther,936,PG
2386,Stonehearst Asylum,207933,PG-13
2387,Snitch,134411,PG-13
2388,Alexander,1966,R
2389,Home Alone 4,12536,PG
2390,Gran Torino,13223,R
2391,The Family,112205,R
2392,Dark Shadows,62213,PG-13
2393,The Favourite,375262,R
2394,1408,3021,PG-13
2395,Beverly Hills Cop II,96,R
2396,Donnie Brasco,9366,R
2397,Step Up 2: The Streets,8328,PG-13
2398,Anacondas: Trail of Blood,19543,R
2399,Operation Finale,493551,PG-13
2400,The Girl with All the Gifts,375366,R
2401,Under Siege 2: Dark Territory,3512,R
2402,Ladyhawke,526,PG-13
2403,Operation Finale,493551,PG-13
2404,The Girl with All the Gifts,375366,R
2405,Under Siege 2: Dark Territory,3512,R
2406,Ladyhawke,526,PG-13
2407,"Batman: The Dark Knight Returns, Part 2",142061,PG-13
2408,Deuce Bigalow: European Gigolo,11453,R
2409,Crocodile Dundee,9671,PG-13
2410,Escape Room,522681,PG-13
2411,The Last House on the Left,18405,R
2412,Sinister 2,283445,R
2413,Home Alone: The Holiday Heist,134375,PG
2414,Bad Teacher,52449,R
2415,Elf,10719,PG
2416,Romancing the Stone,9326,PG
2417,Joan of Arc,10047,R
2418,Last Action Hero,9593,PG-13
2419,Gone Baby Gone,4771,R
2420,Son of God,235260,PG-13
2421,The Boss Baby: Christmas Bonus,1045944,PG
2422,Scooby-Doo 2: Monsters Unleashed,11024,PG
2423,Big Momma's House 2,11565,PG-13
2424,Inside Llewyn Davis,86829,R
2425,The Man in the Iron Mask,9313,PG-13
2426,Police Academy 6: City Under Siege,11895,PG
2427,Night Train,1007427,PG-13
2428,Anchorman 2: The Legend Continues,109443,PG-13
2429,Nine 1/2 Weeks,10068,R
2430,The Aviator,2567,PG-13
2431,Payback,2112,R
2432,The Tourist,37710,PG-13
2433,Freedom Writers,1646,PG-13
2434,A Most Violent Year,241239,R
2435,Badlands,3133,PG
2436,Sleepy Hollow,2668,R
2437,Downton Abbey,535544,PG
2438,Gamer,18501,R
2439,Mannequin,10019,PG
2440,Truth or Dare,460019,PG-13
2441,Punch-Drunk Love,8051,R
2442,Trollhunters: Rise of the Titans,730840,PG
2443,All the Beauty and the Bloodshed,1004663,R
2444,Dark Harvest,675531,R
2445,Kubo and the Two Strings,313297,PG
2446,Halloween,2082,R
2447,Before Sunrise,76,R
2448,"Confess, Fletch",724665,R
2449,Rogue,718444,R
2450,Aloha,222936,PG-13
2451,Army of Darkness,766,R
2452,Striptease,9879,R
2453,Memoirs of a Geisha,1904,PG-13
2454,Tango & Cash,9618,R
2455,Day of the Woman,25239,NC-17
2456,Loop,574089,PG
2457,The Graduate,37247,PG
2458,The Graduate,37247,PG
2459,The Many Adventures of Winnie the Pooh,250480,G
2460,End of Watch,77016,R
2461,Close Encounters of the Third Kind,840,PG
2462,Weird Science,11814,PG-13
2463,Peter Pan,10601,PG
2464,"sex, lies, and videotape",1412,R
2465,Cherry,544401,R
2466,Candyman,9529,R
2467,Planes: Fire & Rescue,218836,PG
2468,Pooh's Heffalump Movie,13682,G
2469,The Final Countdown,8738,PG
2470,The Baker,823395,R
2471,Lara Croft: Tomb Raider - The Cradle of Life,1996,PG-13
2472,Wild Things,617,R
2473,Monster High: The Movie,335795,G
2474,Friday the 13th: The Final Chapter,9730,R
2475,Iron Sky: The Coming Race,302349,R
2476,The Dictator,76493,R
2477,Porky's,10246,R
2478,Good Luck Chuck,10030,R
2479,House,11415,R
2480,Philadelphia,9800,PG-13
2481,The Fog,790,R
2482,Room,264644,R
2483,Us,458723,R
2484,Old School,11635,R
2485,Near Dark,11879,R
2486,First Man,369972,PG-13
2487,Leroy & Stitch,21316,G
2488,River Wild,1000475,PG-13
2489,River Wild,1000475,PG-13
2490,Phineas and Ferb The Movie: Candace Against the Universe,594328,G
2491,Cruising,27958,R
2492,Kung Fu Panda: Secrets of the Scroll,381693,G
2493,How to Lose a Guy in 10 Days,9919,PG-13
2494,The Craft: Legacy,590995,PG-13
2495,Uncle Buck,2616,PG
2496,Tootsie,9576,PG
2497,Anchorman: The Legend of Ron Burgundy,8699,PG-13
2498,Aftermath,390051,R
2499,Oliver & Company,12233,G
2500,Crazy Mama,89602,PG
2501,Hostel: Part II,1691,R
2502,Paranormal Activity 2,41436,R
2503,Moonrise Kingdom,83666,PG-13
2504,Miss Bala,500852,PG-13
2505,All Hallows' Eve,231001,R
2506,The Human Centipede 3 (Final Sequence),94365,R
2507,Song of the South,13850,G
2508,The Burial,763165,R
2509,The Faculty,9276,R
2510,Overcomer,527776,PG
2511,The Exorcist III,11587,R
2512,Big Trouble in Little China,6978,PG-13
2513,Inkheart,2309,PG
2514,Jurassic Park,329,PG-13
2515,Popeye,11335,PG
2516,Lock Up,9972,R
2517,Underwater,443791,PG-13
2518,Transcendence,157353,PG-13
2519,RV,9530,PG
2520,Lady and the Tramp,512895,PG
2521,Wings,28966,PG-13
2522,The Net,1642,PG-13
2523,Touch of Evil,1480,PG-13
2524,Big Daddy,9032,PG-13
2525,Spring Breakers,122081,R
2526,Creep,250574,R
2527,The Invisible Man,570670,R
2528,Fantasy Island,539537,PG-13
2529,M*A*S*H,651,R
2530,The Ridiculous 6,347969,PG-13
2531,Lights Out,345911,PG-13
2532,Surf's Up,9408,PG
2533,When Harry Met Sally...,639,R
2534,The Commuter,399035,PG-13
2535,Superman III,9531,PG
2536,Cheaper by the Dozen 2,9641,PG
2537,Serendipity,9778,PG-13
2538,Selena,16052,PG
2539,Remember the Titans,10637,PG
2540,The Rescuers,11319,G
2541,Escape from Alcatraz,10734,PG
2542,Beautiful Boy,451915,R
2543,mother!,381283,R
2544,TÁR,817758,R
2545,The Virgin Suicides,1443,R
2546,The Ninth Gate,622,R
2547,Friday the 13th Part VI: Jason Lives,10225,R
2548,Sky High,11459,PG
2549,Traffic,1900,R
2550,Braven,459910,R
2551,The Christmas Chronicles: Part Two,654028,PG
2552,Superhero Movie,11918,PG-13
2553,Cosmic Sin,681887,R
2554,The House Bunny,12620,PG-13
2555,Lethal Weapon 4,944,R
2556,Outlander,10529,R
2557,Herbie Fully Loaded,11451,G
2558,Police Academy 2: Their First Assignment,10157,PG-13
2559,Escape From Germany,1129508,PG
2560,The Return of Jafar,15969,G
2561,Saturday Night Fever,11009,R
2562,Insomnia,320,R
2563,James and the Giant Peach,10539,PG
2564,Silent Running,811,G
2565,Ooops! Noah Is Gone...,326215,G
2566,Bill & Ted Face the Music,501979,PG-13
2567,Fifty Shades of Black,351819,R
2568,Dr. Jekyll and Ms. Hyde,37019,PG-13
2569,The Conversation,592,PG
2570,Major League,9942,R
2571,Justice League Dark: Apokolips War,618344,R
2572,Twins,9493,PG
2573,Doom,8814,R
2574,LEGO Marvel Avengers: Code Red,1154598,G
2575,Dirty Harry,984,R
2576,Robin Hood: Men in Tights,8005,PG-13
2577,Gremlins 2: The New Batch,928,PG-13
2578,Inherent Vice,171274,R
2579,The Butterfly Effect 2,14620,R
2580,Superman IV: The Quest for Peace,11411,PG
2581,Planet Terror,1992,R
2582,Kalifornia,10909,R
2583,Tooth Fairy,23023,PG
2584,Hostage,2026,R
2585,Enola Holmes,497582,PG-13
2586,Private Lessons,41280,R
2587,Sharper,717980,R
2588,The Reaping,1683,R
2589,The Game Plan,13680,PG
2590,The Courier,522241,PG-13
2591,Drag Me to Hell,16871,PG-13
2592,Fantasia,756,G
2593,Mr. Monk's Last Case: A Monk Movie,1100795,PG
2594,Romeo Must Die,2085,R
2595,The Hate U Give,470044,PG-13
2596,It's Complicated,22897,R
2597,Atlantis: The Lost Empire,10865,PG
2598,The Adventures of Sharkboy and Lavagirl,14199,PG
2599,The Boxtrolls,170687,PG
2600,The Boxtrolls,170687,PG
2601,Barbie as the Island Princess,13283,G
2602,Snoopy Presents: One-of-a-Kind Marcie,1128604,G
2603,Catwoman,314,PG-13
2604,The Promise,354859,PG-13
2605,The Host,72710,PG-13
2606,The Boy,321258,PG-13
2607,Sting,1087388,R
2608,Bitter Moon,10497,R
2609,Mom and Dad,401561,R
2610,Polite Society,977223,PG-13
2611,Mile 22,347375,R
2612,28 Weeks Later,1562,R
2613,Survival Island,9753,R
2614,Dante's Peak,9619,PG-13
2615,Machine Gun Preacher,45610,R
2616,Return to Never Land,16690,G
2617,Professor Marston and the Wonder Women,420622,R
2618,Wolfwalkers,441130,PG
2619,Almost Famous,786,R
2620,Secretary,11013,R
2621,The Vow,72570,PG-13
2622,Universal Soldier,9349,R
2623,The Descent: Part 2,34480,R
2624,Slumberland,668461,PG
2625,National Lampoon's European Vacation,11418,PG-13
2626,Devotion,653851,PG-13
2627,Blank Check,13962,PG
2628,A Dog's Journey,522518,PG
2629,Max,272878,PG
2630,Max,272878,PG
2631,Death Race 2000,13282,R
2632,Kingpin,11543,PG-13
2633,Brigsby Bear,403431,PG-13
2634,Body Double,11507,R
2635,Barbie and the Magic of Pegasus,15906,G
2636,The Change-Up,49520,R
2637,The Holiday,1581,PG-13
2638,Thumbelina,28032,G
2639,Vampires Suck,40264,PG-13
2640,Primal Fear,1592,R
2641,The Last Temptation of Christ,11051,R
2642,Tower Heist,59108,PG-13
2643,Juno,7326,PG-13
2644,Indecent Proposal,4478,R
2645,Timeline,9562,PG-13
2646,The Place Beyond the Pines,97367,R
2647,Exorcist II: The Heretic,11586,R
2648,The Spy Who Dumped Me,454992,R
2649,The Thing,60935,R
2650,Silver Linings Playbook,82693,R
2651,Beethoven's 2nd,10438,PG
2652,The November Man,254904,R
2653,A Nightmare on Elm Street,23437,R
2654,Paradise City,829799,R
2655,Heatwave,928270,R
2656,Coyote Ugly,6282,PG-13
2657,Bicentennial Man,2277,PG
2658,Fallen,9411,R
2659,Ben-Hur,271969,PG-13
2660,Scary Stories to Tell in the Dark,417384,PG-13
2661,To All the Boys: Always and Forever,614409,PG-13
2662,Mr. Bean's Holiday,1268,G
2663,Please Don't Destroy: The Treasure of Foggy Mountain,1002315,R
2664,Police Academy 3: Back in Training,12118,PG
2665,Memory,979097,R
2666,Nomadland,581734,R
2667,Another Cinderella Story,15157,PG
2668,There's Something in the Barn,956920,R
2669,Amsterdam,664469,R
2670,The Ghost and the Darkness,10586,R
2671,Red Riding Hood,49730,PG-13
2672,Triple 9,146198,R
2673,Frankenweenie,62214,PG
2674,Spy,238713,R
2675,Papillon,5924,PG
2676,Shark Side of the Moon,1011679,R
2677,Iron Sky,10679,R
2678,Crimson Peak,201085,R
2679,Little Nicky,9678,PG-13
2680,The Amityville Horror,10065,R
2681,RoboCop 2,5549,R
2682,Ronin,8195,R
2683,Big Momma's House,9600,PG-13
2684,Step Brothers,12133,R
2685,Supergirl,9651,PG
2686,The Tax Collector,531499,R
2687,No Exit,833425,R
2688,Thirteen Lives,698948,PG-13
2689,Widows,401469,R
2690,Nightmare Alley,597208,R
2691,Spy Kids: All the Time in the World,56288,PG
2692,Last Christmas,549053,PG-13
2693,"I, Frankenstein",100241,PG-13
2694,Road to Perdition,4147,R
2695,How to Be Single,259694,R
2696,The Secret Life of Bees,12837,PG-13
2697,"Girl, Interrupted",3558,R
2698,The Brothers Grimm,4442,PG-13
2699,Mortal Kombat: Annihilation,9823,PG-13
2700,Thick as Thieves,14979,R
2701,Cheaper by the Dozen,11007,PG
2702,Trainwreck,271718,R
2703,The Flintstones in Viva Rock Vegas,889,PG
2704,AVP: Alien vs. Predator,395,PG-13
2705,Family Switch,798021,PG
2706,The Courier,611914,R
2707,The Others,1933,PG-13
2708,Constantine: City of Demons - The Movie,539517,R
2709,American Hustle,168672,R
2710,Secret in Their Eyes,290751,PG-13
2711,Cujo,10489,R
2712,Fear Street: 1994,591273,R
2713,Run All Night,241554,R
2714,EverAfter,9454,PG-13
2715,Pelé: Birth of a Legend,245913,PG
2716,We Are Your Friends,301351,R
2717,101 Dalmatians II: Patch's London Adventure,13654,G
2718,Dragonball Evolution,14164,PG
2719,Hellraiser: Hellworld,12699,R
2720,True Grit,17529,G
2721,Prom Pact,932430,PG-13
2722,Sex and Death 101,14424,R
2723,At Eternity's Gate,491472,PG-13
2724,G-Force,19585,PG
2725,Hunt for the Wilderpeople,371645,PG-13
2726,Eastern Promises,2252,R
2727,Meet the Parents,1597,PG-13
2728,Alpha,399360,PG-13
2729,High School Musical,10947,G
2730,Adrift,429300,PG-13
2731,Escape to Victory,17360,PG-13
2732,AINBO: Spirit of the Amazon,588921,PG
2733,Crawl,511987,R
2734,Bridget Jones's Baby,95610,R
2735,Three Christs,418533,R
2736,Office Christmas Party,384682,R
2737,Year One,17610,PG-13
2738,Once Upon a Time in Mexico,1428,R
2739,Friday the 13th Part VII: The New Blood,10281,R
2740,Crash,884,NC-17
2741,Daddy's Home,274167,PG-13
2742,Hostiles,384680,R
2743,Daddy's Home,274167,PG-13
2744,Hostiles,384680,R
2745,Vendetta,894169,R
2746,Jaws 2,579,PG
2747,I Now Pronounce You Chuck & Larry,3563,PG-13
2748,The Hunchback of Notre Dame II,12448,G
2749,Paranormal Activity,23827,R
2750,Bed Rest,917007,R
2751,Aladdin and the King of Thieves,11238,G
2752,Chained Heat,18406,R
2753,Invasion of the Body Snatchers,11850,PG
2754,Footloose,68817,PG-13
2755,Rage,242310,R
2756,Road Trip,9285,R
2757,The NeverEnding Story II: The Next Chapter,34636,PG
2758,Unfriended: Dark Web,505058,R
2759,The Black Cauldron,10957,PG
2760,Togo,606856,PG
2761,Leprechaun: Origins,126172,R
2762,The Scorpion King 3: Battle for Redemption,78049,PG-13
2763,About Fate,828613,R
2764,Over the Moon,560050,PG
2765,Pineapple Express,10189,R
2766,Grimsby,267193,R
2767,Jerry Maguire,9390,R
2768,Mary Poppins Returns,400650,PG
2769,Barbarella,8069,PG
2770,Mary Poppins Returns,400650,PG
2771,Barbarella,8069,PG
2772,Death Race: Inferno,156717,R
2773,"20,000 Leagues Under the Sea",173,G
2774,Phantom Thread,400617,R
2775,Just Like Heaven,9007,PG-13
2776,The Enforcer,10649,R
2777,Men of Honor,11978,R
2778,The Edge,9433,R
2779,The Bodyguard,619,R
2780,The Assignment,399173,R
2781,The Outpost,531876,R
2782,Four Weddings and a Funeral,712,R
2783,The Strangers,10665,R
2784,Vertical Limit,11678,PG-13
2785,The Best Man,1094319,R
2786,Bad Sister,375846,PG-13
2787,Jexi,620725,R
2788,Fighting with My Family,445629,PG-13
2789,Curve,347754,R
2790,The Peacemaker,6623,R
2791,Acts of Vengeance,445954,R
2792,Seven Years in Tibet,978,PG-13
2793,The Kitchen,956262,R
2794,Young Adult,57157,R
2795,Young Adult,57157,R
2796,The Dukes of Hazzard,6519,PG-13
2797,Gnomeo & Juliet,45772,G
2798,The Infernal Machine,916605,R
2799,Europa Report,174772,PG-13
2800,Sixteen Candles,15144,PG
2801,Dark Angel,19384,R
2802,A-X-L,438590,PG-13
2803,Leatherface: The Texas Chainsaw Massacre III,25018,R
2804,Unleashed,10027,R
2805,Flightplan,9315,PG-13
2806,The Pale Blue Eye,800815,R
2807,A Dirty Shame,13702,NC-17
2808,Street Fighter,11667,PG-13
2809,Kangaroo Jack,10628,PG
2810,Secret Society of Second Born Royals,621870,PG
2811,American Gigolo,2768,R
2812,The Legend of Zorro,1656,PG
2813,Home Sweet Home Alone,654974,PG
2814,The Bank Job,8848,R
2815,Identity Thief,109431,R
2816,Victor Frankenstein,228066,PG-13
2817,Get Smart,11665,PG-13
2818,Cutthroat Island,1408,PG-13
2819,Trick 'r Treat,23202,R
2820,Convoy,9584,PG
2821,Shanghai Knights,6038,PG-13
2822,Lethal Weapon 2,942,R
2823,Sahara,7364,PG-13
2824,The Edge of Seventeen,376660,R
2825,Vivo,449406,PG
2826,Detective Knight: Rogue,1024546,R
2827,Spy Kids,10054,PG
2828,The Girl Next Door,15356,R
2829,Downton Abbey: A New Era,820446,PG
2830,A Dog's Way Home,508763,PG
2831,The Good Shepherd,1247,R
2832,The Jungle Book 2,14873,G
2833,Splice,37707,R
2834,French Girl,1024452,R
2835,Leaving Las Vegas,451,R
2836,Sherlock: The Abominable Bride,379170,PG-13
2837,I Know What You Did Last Summer,3597,R
2838,Pet Sematary II,10906,R
2839,The Gods Must Be Crazy,8393,PG
2840,Brokedown Palace,17707,PG-13
2841,The Lone Ranger,57201,PG-13
2842,The Day the Earth Stood Still,10200,PG-13
2843,Marriage Story,492188,R
2844,Species II,10216,R
2845,Match Point,116,R
2846,Joy Ride,864168,R
2847,Stealing Beauty,14553,R
2848,Stealing Beauty,14553,R
2849,City of Ember,13600,PG
2850,Runaway Bride,4806,PG
2851,Vanilla Sky,1903,R
2852,Crimson Tide,8963,R
2853,The Wicker Man,16307,R
2854,Carriers,25769,PG-13
2855,Boston Strangler,881164,R
2856,Hot Tub Time Machine,23048,R
2857,Daddy Day Care,10708,PG
2858,The Informer,466081,R
2859,Lawless,82633,R
2860,The Grudge,1970,PG-13
2861,The Last House on the Left,15516,R
2862,Dressed to Kill,11033,R
2863,Eddie the Eagle,319888,PG-13
2864,Beethoven,11806,PG
2865,Escobar: Paradise Lost,255343,PG-13
2866,What Dreams May Come,12159,R
2867,3 Days to Kill,192102,PG-13
2868,Argo,68734,R
2869,Shortcut,684684,R
2870,LEGO Disney Princess: The Castle Quest,1153222,G
2871,Breach,651571,R
2872,The Last Castle,2100,R
2873,Smallfoot,446894,PG
2874,Night at the Museum: Kahmunrah Rises Again,751741,PG
2875,King of Kings,36362,PG-13
2876,American Made,337170,R
2877,Partysaurus Rex,130925,G
2878,The Scorpion King 4: Quest for Power,297291,PG-13
2879,Paranormal Activity: The Marked Ones,227348,R
2880,"Good Luck to You, Leo Grande",758330,R
2881,The 13th Warrior,1911,R
2882,Sahara,7364,PG-13
2883,Appendage,1081662,R
2884,This Boy's Life,8092,R
2885,The Punisher,8867,R
2886,Southland Tales,4723,R
2887,How to Make an American Quilt,11861,PG-13
2888,Life,6522,R
2889,Trolls Holiday,484510,PG
2890,Disclosure,8984,R
2891,St. Vincent,239563,PG-13
2892,Secretariat,39486,PG
2893,Steve Jobs,321697,R
2894,Leatherface,300665,R
2895,Any Given Sunday,9563,R
2896,The Unborn,13788,PG-13
2897,Eden Lake,13510,R
2898,Air Force One,9772,R
2899,Push,13455,PG-13
2900,Security,460846,R
2901,The Condemned,14636,R
2902,ParaNorman,77174,PG
2903,Isabelle,540291,R
2904,Crawlspace,879538,R
2905,The Kid Who Would Be King,454294,PG
2906,Duck Duck Goose,375107,PG
2907,"To Wong Foo, Thanks for Everything! Julie Newmar",9090,PG-13
2908,Caddyshack,11977,R
2909,Hell Fest,429476,R
2910,Mindcage,1043565,R
2911,The House,926899,R
2912,How High,8386,R
2913,The Night Clerk,526007,R
2914,The Lord of the Rings,123,PG
2915,The Green Hornet,40805,PG-13
2916,I Can Only Imagine,470878,PG
2917,Starship Troopers: Invasion,114478,R
2918,How to Be a Latin Lover,425134,PG-13
